edge_id,from,to,road_name,traffic_road_name,traffic_status,traffic_status_label,traffic_speed_kmh,matched_distance_km,original_congestion,mapped_congestion,traffic_captured_at
OSM03784,O2365827872,O2365827873,愚园路,愚园路,1,expedite,25,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03785,O2365827873,O475359854,愚园路,愚园路,1,expedite,25,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03786,O475359854,O13448188153,愚园路,愚园路,1,expedite,25,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03787,O13448188153,O4364329980,愚园路,愚园路,1,expedite,25,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM03788,O4364329980,O9779355275,愚园路,愚园路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03789,O9779355275,O4364329986,愚园路,愚园路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03790,O4364329986,O8339246252,愚园路,愚园路,1,expedite,25,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03791,O8339246252,O13191791411,愚园路,愚园路,1,expedite,25,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03792,O13191791411,O8389415182,愚园路,愚园路,1,expedite,25,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03793,O8389415182,O4458655118,愚园路,愚园路,1,expedite,25,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03794,O4458655118,O8389415167,愚园路,愚园路,1,expedite,25,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03795,O8389415167,O4461099629,愚园路,愚园路,1,expedite,25,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03796,O4461099629,O8389415162,愚园路,愚园路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03797,O8389415162,O9779355274,愚园路,愚园路,1,expedite,25,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM03798,O9779355274,O1881233351,愚园路,愚园路,1,expedite,25,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03799,O1881233351,O1881233355,愚园路,愚园路,1,expedite,25,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03800,O1881233355,O1881233367,愚园路,愚园路,1,expedite,25,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM03801,O1881233367,O1881233371,愚园路,愚园路,1,expedite,25,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM03802,O1881233371,O475359856,愚园路,愚园路,1,expedite,25,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM03803,O475359856,O4364437351,愚园路,愚园路,1,expedite,25,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03804,O4364437351,O1881233375,愚园路,愚园路,1,expedite,25,0.001,0.08,0.08,2026-06-22T21:40:23
OSM03805,O1881233375,O1881233399,愚园路,愚园路,1,expedite,25,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM03806,O1881233399,O1881233400,愚园路,愚园路,1,expedite,25,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM03807,O1881233400,O1881233401,愚园路,愚园路,1,expedite,25,0.0009,0.08,0.08,2026-06-22T21:40:23
OSM03808,O1881233401,O475359857,愚园路,愚园路,1,expedite,25,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM03809,O475359857,O1881233403,愚园路,愚园路,1,expedite,25,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM03810,O1881233403,O1881233404,愚园路,愚园路,1,expedite,25,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM03811,O1881233404,O1881233408,愚园路,愚园路,1,expedite,25,0.001,0.08,0.08,2026-06-22T21:40:23
OSM03812,O1881233408,O1881233411,愚园路,愚园路,1,expedite,25,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM03813,O1881233411,O475359859,愚园路,愚园路,1,expedite,25,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM03814,O475359859,O4398739786,愚园路,愚园路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03815,O4398739786,O1881233416,愚园路,愚园路,1,expedite,25,0.0012,0.08,0.08,2026-06-22T21:40:23
OSM03816,O1881233416,O1881233424,愚园路,愚园路,1,expedite,25,0.0012,0.08,0.08,2026-06-22T21:40:23
OSM03817,O1881233424,O1881233428,愚园路,愚园路,1,expedite,25,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM03818,O1881233428,O1881233432,愚园路,愚园路,1,expedite,25,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM03819,O1881233432,O1881233435,愚园路,愚园路,1,expedite,25,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM03820,O1881233435,O8159034986,愚园路,愚园路,1,expedite,25,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM03821,O8159034986,O4364409934,愚园路,愚园路,1,expedite,25,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM03822,O4364409934,O9779355272,愚园路,愚园路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03823,O9779355272,O8159034990,愚园路,愚园路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03824,O8159034990,O1881233440,愚园路,愚园路,1,expedite,25,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM03825,O1881233440,O1881233447,愚园路,愚园路,1,expedite,25,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03826,O1881233447,O4364409936,愚园路,愚园路,1,expedite,25,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03827,O4364409936,O1881233450,愚园路,愚园路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03828,O1881233450,O618745389,愚园路,愚园路,1,expedite,25,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03829,O618745389,O4364409958,愚园路,愚园路,1,expedite,25,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03830,O4364409958,O1490099798,愚园路,愚园路,1,expedite,25,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM03831,O1490099798,O1881233485,愚园路,愚园路,1,expedite,25,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM03832,O1881233485,O1881233494,愚园路,愚园路,1,expedite,25,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM03833,O1881233494,O1881233503,愚园路,愚园路,1,expedite,25,0.0027,0.08,0.08,2026-06-22T21:40:23
OSM03834,O1881233503,O1881233516,愚园路,愚园路,1,expedite,25,0.0034,0.08,0.08,2026-06-22T21:40:23
OSM03835,O1881233516,O1881233519,愚园路,愚园路,1,expedite,25,0.0037,0.08,0.08,2026-06-22T21:40:23
OSM03869,O843042336,O469945911,定西路,定西路,1,expedite,25,0.003,0.08,0.08,2026-06-22T21:40:23
OSM03870,O469945911,O2366018700,定西路,定西路,1,expedite,25,0.0036,0.08,0.08,2026-06-22T21:40:23
OSM03871,O2366018700,O2366018696,定西路,定西路,1,expedite,25,0.0047,0.08,0.08,2026-06-22T21:40:23
OSM03872,O2366018696,O2366018690,定西路,定西路,1,expedite,25,0.0049,0.08,0.08,2026-06-22T21:40:23
OSM03873,O2366018690,O2366018685,定西路,定西路,1,expedite,25,0.0048,0.08,0.08,2026-06-22T21:40:23
OSM03874,O2366018685,O469945896,定西路,定西路,1,expedite,25,0.0046,0.08,0.08,2026-06-22T21:40:23
OSM03875,O469945896,O469945141,定西路,定西路,1,expedite,25,0.0031,0.08,0.08,2026-06-22T21:40:23
OSM03881,O565237211,O565237380,武宁路,武宁路,1,expedite,40,0.0065,0.08,0.08,2026-06-22T21:40:23
OSM03910,O618749501,O322009018,武宁路,武宁路,1,expedite,40,0.0025,0.08,0.08,2026-06-22T21:40:23
OSM03911,O322009018,O726707891,武宁路,武宁路,1,expedite,40,0.0025,0.08,0.08,2026-06-22T21:40:23
OSM03912,O618749504,O2346183499,长寿路,长寿路,1,expedite,35,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03913,O2346183499,O618749506,长寿路,长寿路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03914,O618749506,O618749509,长寿路,长寿路,1,expedite,35,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM03915,O618749509,O618749512,长寿路,长寿路,1,expedite,35,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM03916,O618749512,O9122082339,长寿路,长寿路,1,expedite,35,0.0029,0.08,0.08,2026-06-22T21:40:23
OSM03917,O9122082339,O11928488928,长寿路,长寿路,1,expedite,35,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM03918,O11928488928,O618749795,长寿路,长寿路,1,expedite,35,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM03919,O618749795,O618749575,长寿路,长寿路,1,expedite,35,0.0014,0.08,0.08,2026-06-22T21:40:23
OSM03942,O726718764,O1093109286,武宁路,武宁路,1,expedite,40,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03943,O1093109286,O1093109233,武宁路,武宁路,1,expedite,40,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03944,O1093109233,O1093109106,武宁路,武宁路,1,expedite,40,0.0012,0.08,0.08,2026-06-22T21:40:23
OSM03945,O1093109106,O8000282867,武宁路,武宁路,1,expedite,40,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03946,O8000282867,O1093109165,武宁路,武宁路,1,expedite,40,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03947,O1093109165,O3359528957,武宁路,武宁路,1,expedite,40,0.0019,0.08,0.08,2026-06-22T21:40:23
OSM03948,O3359528957,O3359528954,武宁路,武宁路,1,expedite,40,0.002,0.08,0.08,2026-06-22T21:40:23
OSM03949,O3359528954,O1093109186,武宁路,武宁路,1,expedite,40,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM03950,O1093109186,O1093109304,武宁路,武宁路,1,expedite,40,0.0009,0.08,0.08,2026-06-22T21:40:23
OSM03951,O1093109304,O2325852887,武宁路,武宁路,1,expedite,40,0.0009,0.08,0.08,2026-06-22T21:40:23
OSM03952,O2325852887,O1093108924,武宁路,武宁路,1,expedite,40,0.001,0.08,0.08,2026-06-22T21:40:23
OSM03953,O1093108924,O1093109241,武宁路,武宁路,1,expedite,40,0.001,0.08,0.08,2026-06-22T21:40:23
OSM03954,O1093109241,O726717129,武宁路,武宁路,1,expedite,40,0.0036,0.08,0.08,2026-06-22T21:40:23
OSM03955,O616808943,O616808945,梅岭北路,梅岭北路,1,expedite,25,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM03956,O616808945,O616808946,梅岭北路,梅岭北路,1,expedite,25,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM03957,O616808946,O9942588734,梅岭北路,梅岭北路,1,expedite,25,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM03958,O9942588734,O1130854331,梅岭北路,梅岭北路,1,expedite,25,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM03959,O1130854331,O2325852881,梅岭北路,梅岭北路,1,expedite,25,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM03960,O2325852881,O616808950,梅岭北路,梅岭北路,1,expedite,25,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM03961,O616808950,O9942588732,梅岭北路,梅岭北路,1,expedite,25,0.0019,0.08,0.08,2026-06-22T21:40:23
OSM03962,O9942588732,O1130854204,梅岭北路,梅岭北路,1,expedite,25,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM03963,O1130854204,O616808954,梅岭北路,梅岭北路,1,expedite,25,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM03964,O616808954,O616808962,梅岭北路,梅岭北路,1,expedite,25,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM03965,O616808962,O12282269940,梅岭北路,梅岭北路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03966,O12282269940,O616809602,梅岭北路,梅岭北路,1,expedite,25,0.001,0.08,0.08,2026-06-22T21:40:23
OSM03967,O559813341,O11209557553,海宁路,海宁路,1,expedite,40,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM03968,O11209557553,O559813396,海宁路,海宁路,1,expedite,40,0.0027,0.08,0.08,2026-06-22T21:40:23
OSM03969,O559813396,O1861930288,海宁路,海宁路,1,expedite,40,0.0028,0.08,0.08,2026-06-22T21:40:23
OSM03970,O1861930288,O1861930285,海宁路,海宁路,1,expedite,40,0.0031,0.08,0.08,2026-06-22T21:40:23
OSM03971,O1861930285,O1861930278,海宁路,海宁路,1,expedite,40,0.0025,0.08,0.08,2026-06-22T21:40:23
OSM03972,O1861930278,O9083990452,海宁路,海宁路,1,expedite,40,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM03973,O9083990452,O1861930274,海宁路,海宁路,1,expedite,40,0.0014,0.08,0.08,2026-06-22T21:40:23
OSM03974,O1861930274,O1861930272,海宁路,海宁路,1,expedite,40,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM03975,O1861930272,O1861930268,海宁路,海宁路,1,expedite,40,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM03976,O1861930268,O1861930260,海宁路,海宁路,1,expedite,40,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03977,O1861930260,O559813397,海宁路,海宁路,1,expedite,40,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03978,O559813397,O559813337,海宁路,海宁路,1,expedite,40,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03979,O559813337,O1861930243,海宁路,海宁路,1,expedite,40,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03980,O1861930243,O1861930242,海宁路,海宁路,1,expedite,40,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM03981,O1861930242,O1861930239,海宁路,海宁路,1,expedite,40,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03982,O1861930239,O1861930237,海宁路,海宁路,1,expedite,40,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03983,O1861930237,O559813398,海宁路,海宁路,1,expedite,40,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM03984,O559813398,O1861930231,海宁路,海宁路,1,expedite,40,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM03985,O1861930231,O559813399,海宁路,海宁路,1,expedite,40,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM03986,O559813399,O7119012118,海宁路,海宁路,1,expedite,40,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03987,O7119012118,O1861930203,海宁路,海宁路,1,expedite,40,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03988,O1861930203,O1861930200,海宁路,海宁路,1,expedite,40,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM03989,O1861930200,O621541490,海宁路,海宁路,1,expedite,40,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM03990,O565238766,O1093109251,曹杨路,曹杨路,1,expedite,35,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM03991,O1093109251,O1093109101,曹杨路,曹杨路,1,expedite,35,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM03992,O1093109101,O1093108945,曹杨路,曹杨路,1,expedite,35,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM03993,O1093108945,O616810067,曹杨路,曹杨路,1,expedite,35,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM03994,O616810067,O726717124,曹杨路,曹杨路,1,expedite,35,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM03995,O726726632,O726726627,兰溪路,兰溪路,1,expedite,30,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM03996,O559813339,O559813400,海宁路,海宁路,1,expedite,40,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03997,O559813400,O1860413776,海宁路,海宁路,1,expedite,40,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03998,O1860413776,O1860413774,海宁路,海宁路,1,expedite,40,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03999,O1860413774,O1860413772,海宁路,海宁路,1,expedite,40,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM04000,O1860413772,O11811141190,海宁路,海宁路,1,expedite,40,0.0,0.08,0.08,2026-06-22T21:40:23
OSM04001,O11811141190,O1860413771,海宁路,海宁路,1,expedite,40,0.0,0.08,0.08,2026-06-22T21:40:23
OSM04002,O1860413771,O1860413769,海宁路,海宁路,1,expedite,40,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM04003,O1860413769,O559813225,海宁路,海宁路,1,expedite,40,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM04004,O559813225,O559813226,海宁路,海宁路,1,expedite,40,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM04005,O559813226,O1860413744,海宁路,海宁路,1,expedite,40,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM04006,O1860413744,O1860413734,海宁路,海宁路,1,expedite,40,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM04007,O1860413734,O559813227,海宁路,海宁路,1,expedite,40,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM04008,O559813227,O1860413730,海宁路,海宁路,1,expedite,40,0.0035,0.08,0.08,2026-06-22T21:40:23
OSM04009,O1860413730,O1860413717,海宁路,海宁路,1,expedite,40,0.0072,0.08,0.08,2026-06-22T21:40:23
OSM04010,O1860413717,O8872744861,海宁路,海宁路,1,expedite,40,0.0101,0.08,0.08,2026-06-22T21:40:23
OSM04011,O8872744861,O12378732041,海宁路,海宁路,1,expedite,40,0.0102,0.08,0.08,2026-06-22T21:40:23
OSM04012,O12378732041,O559813229,海宁路,海宁路,1,expedite,40,0.0058,0.08,0.08,2026-06-22T21:40:23
OSM04013,O559813229,O3344211637,海宁路,海宁路,1,expedite,40,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM04014,O3344211637,O1860413702,海宁路,海宁路,1,expedite,40,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM04015,O1860413702,O639309865,海宁路,海宁路,1,expedite,40,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM04016,O618751043,O1508314463,长寿路,长寿路,1,expedite,30,0.0058,0.08,0.08,2026-06-22T21:40:23
OSM04017,O1508314463,O13456248497,长寿路,长寿路,1,expedite,30,0.003,0.08,0.08,2026-06-22T21:40:23
OSM04018,O13456248497,O618751076,长寿路,长寿路,1,expedite,30,0.0026,0.08,0.08,2026-06-22T21:40:23
OSM04019,O618751076,O618751039,长寿路,长寿路,1,expedite,30,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM04020,O726726632,O565239538,曹杨路,曹杨路,1,expedite,30,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM04021,O565238757,O8955369205,曹杨路,曹杨路,1,expedite,35,0.0019,0.08,0.08,2026-06-22T21:40:23
OSM04022,O8955369205,O726726627,曹杨路,曹杨路,1,expedite,35,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM04023,O726726627,O565238762,曹杨路,曹杨路,1,expedite,35,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM04024,O565238762,O8819360119,曹杨路,曹杨路,1,expedite,35,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM04025,O8819360119,O8000282866,曹杨路,曹杨路,1,expedite,35,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM04026,O726707025,O6434247920,曹杨路,曹杨路,1,expedite,30,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM04027,O6434247920,O287798508,曹杨路,曹杨路,1,expedite,30,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM04028,O287798508,O726704995,曹杨路,曹杨路,1,expedite,30,0.0026,0.08,0.08,2026-06-22T21:40:23
OSM04029,O726704995,O1841687087,曹杨路,曹杨路,1,expedite,30,0.0025,0.08,0.08,2026-06-22T21:40:23
OSM04030,O1841687087,O1841687082,曹杨路,曹杨路,1,expedite,30,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM04031,O1841687082,O4785783922,曹杨路,曹杨路,1,expedite,30,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM04032,O4785783922,O726701581,曹杨路,曹杨路,1,expedite,30,0.0018,0.08,0.08,2026-06-22T21:40:23
OSM04033,O726701581,O7142418519,曹杨路,曹杨路,1,expedite,30,0.0018,0.08,0.08,2026-06-22T21:40:23
OSM04044,O3439590067,O6244083604,曹杨路,曹杨路,1,expedite,35,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM04045,O6244083604,O1255055283,曹杨路,曹杨路,1,expedite,35,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM04046,O1255055283,O3439590089,曹杨路,曹杨路,1,expedite,35,0.0049,0.08,0.08,2026-06-22T21:40:23
OSM04047,O3439590089,O6439215264,曹杨路,曹杨路,1,expedite,35,0.0052,0.08,0.08,2026-06-22T21:40:23
OSM04048,O6439215264,O3439590099,曹杨路,曹杨路,1,expedite,35,0.0052,0.08,0.08,2026-06-22T21:40:23
OSM04049,O3439590099,O824541594,曹杨路,曹杨路,1,expedite,35,0.0053,0.08,0.08,2026-06-22T21:40:23
OSM04050,O616810150,O1093108977,武宁路,武宁路,1,expedite,40,0.0,0.08,0.08,2026-06-22T21:40:23
OSM04051,O1093108977,O1093109197,武宁路,武宁路,1,expedite,40,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM04052,O1093109197,O1093109042,武宁路,武宁路,1,expedite,40,0.003,0.08,0.08,2026-06-22T21:40:23
OSM04053,O1093109042,O4814954056,武宁路,武宁路,1,expedite,40,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM04054,O4814954056,O1093109084,武宁路,武宁路,1,expedite,40,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM04055,O1093109084,O8000282868,武宁路,武宁路,1,expedite,40,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM04056,O8000282868,O3359528955,武宁路,武宁路,1,expedite,40,0.002,0.08,0.08,2026-06-22T21:40:23
OSM04057,O3359528955,O3359528956,武宁路,武宁路,1,expedite,40,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM04058,O3359528956,O1093109270,武宁路,武宁路,1,expedite,40,0.0012,0.08,0.08,2026-06-22T21:40:23
OSM04059,O1093109270,O1093108970,武宁路,武宁路,1,expedite,40,0.0012,0.08,0.08,2026-06-22T21:40:23
OSM04060,O1093108970,O1093109369,武宁路,武宁路,1,expedite,40,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM04061,O1093109369,O11539997576,武宁路,武宁路,1,expedite,40,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM04062,O11539997576,O1093109151,武宁路,武宁路,1,expedite,40,0.002,0.08,0.08,2026-06-22T21:40:23
OSM04063,O1093109151,O822647717,武宁路,武宁路,1,expedite,40,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM04064,O829675306,O1093109153,武宁路,武宁路,1,expedite,40,0.0062,0.08,0.08,2026-06-22T21:40:23
OSM04065,O1093109153,O1093109236,武宁路,武宁路,1,expedite,40,0.0026,0.08,0.08,2026-06-22T21:40:23
OSM04066,O1093109236,O1093109273,武宁路,武宁路,1,expedite,40,0.0019,0.08,0.08,2026-06-22T21:40:23
OSM04067,O1093109273,O1093108947,武宁路,武宁路,1,expedite,40,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM04068,O1093108947,O1093109351,武宁路,武宁路,1,expedite,40,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM04069,O1093109351,O1093109001,武宁路,武宁路,1,expedite,40,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM04070,O1093109001,O1093109307,武宁路,武宁路,1,expedite,40,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM04071,O1093109307,O322009071,武宁路,武宁路,1,expedite,40,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM04072,O322009071,O10295029098,武宁路,武宁路,1,expedite,40,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM04073,O10295029098,O8283167756,武宁路,武宁路,1,expedite,40,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM04074,O565239511,O11982698680,曹杨路,曹杨路,1,expedite,30,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM04075,O11982698680,O8819779164,曹杨路,曹杨路,1,expedite,30,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM04076,O8819779164,O8819779146,曹杨路,曹杨路,1,expedite,30,0.0012,0.08,0.08,2026-06-22T21:40:23
OSM04077,O8819779146,O8819356170,曹杨路,曹杨路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM04078,O8819356170,O8000282865,曹杨路,曹杨路,1,expedite,30,0.0,0.08,0.08,2026-06-22T21:40:23
OSM04083,O726711357,O726710701,曹杨路,曹杨路,1,expedite,30,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM04090,O857585645,O4411037490,万航渡路,万航渡路,1,expedite,30,0.0041,0.08,0.08,2026-06-22T21:40:23
OSM04091,O4411037490,O9775112277,万航渡路,万航渡路,1,expedite,30,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM04092,O9775112277,O857585649,万航渡路,万航渡路,1,expedite,30,0.0014,0.08,0.08,2026-06-22T21:40:23
OSM04093,O857585649,O4461640032,万航渡路,万航渡路,1,expedite,30,0.0014,0.08,0.08,2026-06-22T21:40:23
OSM04094,O4461640032,O4411037086,万航渡路,万航渡路,1,expedite,30,0.0019,0.08,0.08,2026-06-22T21:40:23
OSM04095,O4411037086,O313634468,万航渡路,万航渡路,1,expedite,30,0.0062,0.08,0.08,2026-06-22T21:40:23
OSM04096,O857585691,O857585695,万航渡路,万航渡路,1,expedite,30,0.0014,0.08,0.08,2026-06-22T21:40:23
OSM04097,O857585695,O857585698,万航渡路,万航渡路,1,expedite,30,0.0012,0.08,0.08,2026-06-22T21:40:23
OSM04098,O857585698,O857585700,万航渡路,万航渡路,1,expedite,30,0.001,0.08,0.08,2026-06-22T21:40:23
