sample_id,usgs_event_id,event_date,year,month,area,place_name,latitude,longitude,depth_km,magnitude,magnitude_type,review_status,locationSource,magSource,year_earthquake_count,year_max_magnitude,year_avg_magnitude,year_min_depth_km,year_avg_depth_km,year_major_earthquake_flag,noaa_significant_event_count,noaa_deaths_sum,noaa_injuries_sum,noaa_damage_million_usd_sum,noaa_houses_destroyed_sum,noaa_houses_damaged_sum,noaa_max_intensity,noaa_max_magnitude,gdp_real_million_2017usd,gdp_current_million_usd,industry_total_million_usd,industry_agriculture_million_usd,industry_construction_million_usd,industry_manufacturing_million_usd,industry_private_services_million_usd,industry_agriculture_share,industry_construction_share,industry_manufacturing_share,industry_private_services_share,has_noaa_loss_record,major_event_flag,shallow_event_flag,very_shallow_event_flag,event_severity_score,gdp_pre_1y,gdp_pre_2y,gdp_pre_3y,gdp_event_year,gdp_post_1y,gdp_post_2y,gdp_post_3y,gdp_change_event_vs_pre,gdp_growth_pre_1y,gdp_growth_pre_2y,gdp_growth_pre_3y,gdp_decline_from_pre_pct,gdp_growth_next_1y,gdp_growth_next_3y,recovery_cycle_years,recovered_within_horizon,recovery_target_note,damage_to_gdp_ratio,casualties_sum,houses_affected_sum
136,ak002e439ukg,2002-11-03,2002.0,11.0,AK,"23 km NNW of Paxson, Alaska",63.2926,-145.7122,20.4,5.6,ml,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,0,64.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
137,ak002e439z6u,2002-11-03,2002.0,11.0,AK,"23 km N of Paxson, Alaska",63.3001,-145.6795,0.9,5.6,mb,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,64.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
138,ak002e43a86n,2002-11-03,2002.0,11.0,AK,"19 km NNE of Paxson, Alaska",63.255,-145.5198,1.0,5.4,mb,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,62.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
139,ak002e43ep8b,2002-11-03,2002.0,11.0,AK,"14 km N of Paxson, Alaska",63.2223,-145.5634,0.6,4.9,mb,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,57.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
140,ak002e43f33q,2002-11-03,2002.0,11.0,AK,"25 km N of Paxson, Alaska",63.3203,-145.5879,5.2,4.5,ml,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,53.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
141,ak002e43f6ve,2002-11-03,2002.0,11.0,AK,"26 km NNE of Paxson, Alaska",63.3104,-145.4183,5.0,4.5,ml,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,53.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
142,ak002e43p6fb,2002-11-03,2002.0,11.0,AK,"13 km SSE of Mentasta Lake, Alaska",62.8084,-143.6882,2.5,4.9,mb,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,57.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
143,ak002e43s8c2,2002-11-03,2002.0,11.0,AK,"21 km N of Paxson, Alaska",63.2799,-145.6711,0.8,4.5,mb,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,53.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
144,usp000bg13,2002-11-03,2002.0,11.0,AK,"27 km SW of Dry Creek, Alaska",63.489,-145.075,5.0,4.9,mb,reviewed,us,us,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,57.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
145,ak002e5ecle5,2002-11-04,2002.0,11.0,AK,"41 km ENE of Paxson, Alaska",63.1749,-144.8037,1.0,5.2,mb,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,60.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
146,ak002e5efrl9,2002-11-04,2002.0,11.0,AK,"76 km ESE of McKinley Park, Alaska",63.5281,-147.4345,5.3,4.7,mb,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,55.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
147,ak002e5erhff,2002-11-04,2002.0,11.0,AK,"78 km ESE of McKinley Park, Alaska",63.5232,-147.3934,4.9,5.1,mb,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,59.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
148,ak002e5j0r5h,2002-11-04,2002.0,11.0,AK,"49 km WNW of Mentasta Lake, Alaska",63.1161,-144.6405,3.6,4.5,mb,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,53.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
149,ak002e5qc8ty,2002-11-04,2002.0,11.0,AK,"41 km WNW of Mentasta Lake, Alaska",63.0992,-144.4977,5.5,4.7,mb,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,55.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
150,usp000bg3g,2002-11-04,2002.0,11.0,AK,"44 km ENE of Paxson, Alaska",63.201,-144.759,5.0,5.1,mb,reviewed,us,us,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,59.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
151,ak002e75j3df,2002-11-05,2002.0,11.0,AK,Central Alaska,63.3128,-145.4633,5.0,4.9,mw,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,57.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
152,ak002ec22wq1,2002-11-08,2002.0,11.0,AK,"60 km SW of Alcan Border, Alaska",62.2332,-141.8228,1.1,5.0,mw,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,58.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
153,ak002eca01qz,2002-11-08,2002.0,11.0,AK,"36 km ENE of Cantwell, Alaska",63.4719,-148.2457,6.4,5.1,mw,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,59.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
154,usp000bjde,2002-11-26,2002.0,11.0,AK,"80 km SSE of Atka, Alaska",51.552,-173.658,33.0,5.2,mwc,reviewed,us,hrv,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,0,60.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
155,usp000bjdq,2002-11-26,2002.0,11.0,AK,"87 km SSE of Atka, Alaska",51.474,-173.7,33.0,4.5,mb,reviewed,us,us,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,0,53.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
156,usp000bjdr,2002-11-26,2002.0,11.0,AK,"76 km SSE of Atka, Alaska",51.623,-173.596,33.0,4.7,mb,reviewed,us,us,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,0,55.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
157,ak002fe5b26b,2002-12-01,2002.0,12.0,AK,"25 km NNE of Paxson, Alaska",63.2969,-145.3886,5.6,5.2,mw,reviewed,ak,ak,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,60.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
158,usp000bk2w,2002-12-04,2002.0,12.0,AK,"145 km S of False Pass, Alaska",53.554,-163.699,33.0,4.5,mb,reviewed,us,us,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,0,53.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
159,usp000bke8,2002-12-10,2002.0,12.0,AK,"34 km SW of Adak, Alaska",51.627,-176.928,33.0,5.3,mwc,reviewed,us,hrv,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,0,61.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
160,usp000bm0r,2002-12-20,2002.0,12.0,AK,"242 km WSW of Adak, Alaska",51.177,-179.946,33.0,4.5,mb,reviewed,us,us,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,0,53.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
161,usp000bmk3,2002-12-28,2002.0,12.0,AK,"169 km S of Nikolski, Alaska",51.429,-168.526,10.0,5.6,mwb,reviewed,us,us,232,7.9,4.886594827586207,-0.4,27.14727586206896,1,2.0,0.0,1.0,56.0,0.0,0.0,9.0,7.9,41904.7,29884.5,29884.5,313.8,1543.6,919.2,16148.5,0.01050042664257391,0.0516521942813164,0.030758419916679217,0.5403637337081095,1,0,1,1,64.0,40014.4,38428.1,39783.1,41904.7,41235.0,42880.1,44406.8,0.04724049342236784,0.04724049342236784,0.04127968856123521,-0.03405968866176844,0.0,-0.0159815008817626,0.05970929275236444,0,1,0,0.0018738811089360704,1.0,0.0
162,usp000bmwk,2003-01-01,2003.0,1.0,AK,"71 km S of Nikolski, Alaska",52.303,-168.714,33.0,4.5,mb,reviewed,us,us,165,7.6,4.925454545454546,0.7,32.42545454545454,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,41235.0,32115.8,32115.8,357.2,1712.8,1102.0,16917.2,0.011122251352916633,0.05333200480760249,0.034313328641976844,0.5267563006370697,1,0,1,0,53.0,41904.7,40014.4,38428.1,41235.0,42880.1,44406.8,47546.2,-0.0159815008817626,-0.0159815008817626,0.04724049342236784,0.04127968856123521,0.0159815008817626,0.039895719655632315,0.153054444040257,1,1,1,0.0,0.0,0.0
163,nc21262804,2003-01-08,2003.0,1.0,CA,"72 km WSW of Ferndale, California",40.3908333,-125.0868333,7.347,4.6,mw,reviewed,nc,nc,165,7.6,4.925454545454546,0.7,32.42545454545454,1,2.0,2.0,47.0,263.0,40.0,0.0,8.0,6.6,1895287.6,1498578.0,1498578.0,21167.0,66907.4,176918.6,1029561.8,0.014124723571278905,0.04464725893480352,0.11805765198741741,0.6870258338237983,1,0,1,1,54.0,1821509.5,1784567.7,1784320.6,1895287.6,1956745.5,2042141.0,2120435.4,0.04050382388892295,0.04050382388892295,0.020700699670850285,0.00013848408184037123,0.0,0.03242668817123053,0.11879347493224765,0,1,0,0.00017549970705562205,49.0,40.0
164,usp000bn8v,2003-01-08,2003.0,1.0,AK,"179 km E of Atka, Alaska",52.089,-171.584,33.0,5.5,mwc,reviewed,us,hrv,165,7.6,4.925454545454546,0.7,32.42545454545454,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,41235.0,32115.8,32115.8,357.2,1712.8,1102.0,16917.2,0.011122251352916633,0.05333200480760249,0.034313328641976844,0.5267563006370697,1,0,1,0,63.0,41904.7,40014.4,38428.1,41235.0,42880.1,44406.8,47546.2,-0.0159815008817626,-0.0159815008817626,0.04724049342236784,0.04127968856123521,0.0159815008817626,0.039895719655632315,0.153054444040257,1,1,1,0.0,0.0,0.0
165,usp000bnkw,2003-01-16,2003.0,1.0,OR,off the coast of Oregon,44.222,-129.189,10.0,4.9,mb,reviewed,us,us,165,7.6,4.925454545454546,0.7,32.42545454545454,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154445.3,126822.1,126822.1,3201.1,5433.8,22339.7,77861.3,0.025240868902186603,0.04284584469110667,0.17614989816443663,0.6139411033250514,0,0,1,1,52.0,147432.8,144486.5,145094.2,154445.3,163046.1,168734.4,177222.4,0.04756404273675872,0.04756404273675872,0.02039152446768375,-0.004188313523214654,0.0,0.05568832460424512,0.14747680894141815,0,1,0,0.0,0.0,0.0
166,usp000bnkx,2003-01-16,2003.0,1.0,OR,off the coast of Oregon,44.284,-129.024,10.0,6.3,mwb,reviewed,us,us,165,7.6,4.925454545454546,0.7,32.42545454545454,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154445.3,126822.1,126822.1,3201.1,5433.8,22339.7,77861.3,0.025240868902186603,0.04284584469110667,0.17614989816443663,0.6139411033250514,0,1,1,1,76.0,147432.8,144486.5,145094.2,154445.3,163046.1,168734.4,177222.4,0.04756404273675872,0.04756404273675872,0.02039152446768375,-0.004188313523214654,0.0,0.05568832460424512,0.14747680894141815,0,1,0,0.0,0.0,0.0
167,usp000bnky,2003-01-16,2003.0,1.0,OR,off the coast of Oregon,44.37,-129.205,10.0,4.6,mb,reviewed,us,us,165,7.6,4.925454545454546,0.7,32.42545454545454,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154445.3,126822.1,126822.1,3201.1,5433.8,22339.7,77861.3,0.025240868902186603,0.04284584469110667,0.17614989816443663,0.6139411033250514,0,0,1,1,49.0,147432.8,144486.5,145094.2,154445.3,163046.1,168734.4,177222.4,0.04756404273675872,0.04756404273675872,0.02039152446768375,-0.004188313523214654,0.0,0.05568832460424512,0.14747680894141815,0,1,0,0.0,0.0,0.0
168,usp000bnkz,2003-01-16,2003.0,1.0,OR,off the coast of Oregon,44.319,-129.201,10.0,4.5,mb,reviewed,us,us,165,7.6,4.925454545454546,0.7,32.42545454545454,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154445.3,126822.1,126822.1,3201.1,5433.8,22339.7,77861.3,0.025240868902186603,0.04284584469110667,0.17614989816443663,0.6139411033250514,0,0,1,1,48.0,147432.8,144486.5,145094.2,154445.3,163046.1,168734.4,177222.4,0.04756404273675872,0.04756404273675872,0.02039152446768375,-0.004188313523214654,0.0,0.05568832460424512,0.14747680894141815,0,1,0,0.0,0.0,0.0
169,usp000bnm2,2003-01-16,2003.0,1.0,OR,off the coast of Oregon,44.2,-129.386,10.0,4.5,mb,reviewed,us,us,165,7.6,4.925454545454546,0.7,32.42545454545454,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154445.3,126822.1,126822.1,3201.1,5433.8,22339.7,77861.3,0.025240868902186603,0.04284584469110667,0.17614989816443663,0.6139411033250514,0,0,1,1,48.0,147432.8,144486.5,145094.2,154445.3,163046.1,168734.4,177222.4,0.04756404273675872,0.04756404273675872,0.02039152446768375,-0.004188313523214654,0.0,0.05568832460424512,0.14747680894141815,0,1,0,0.0,0.0,0.0
170,usp000bnm3,2003-01-16,2003.0,1.0,OR,off the coast of Oregon,44.172,-129.263,10.0,5.1,mb,reviewed,us,us,165,7.6,4.925454545454546,0.7,32.42545454545454,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154445.3,126822.1,126822.1,3201.1,5433.8,22339.7,77861.3,0.025240868902186603,0.04284584469110667,0.17614989816443663,0.6139411033250514,0,0,1,1,54.0,147432.8,144486.5,145094.2,154445.3,163046.1,168734.4,177222.4,0.04756404273675872,0.04756404273675872,0.02039152446768375,-0.004188313523214654,0.0,0.05568832460424512,0.14747680894141815,0,1,0,0.0,0.0,0.0
171,usp000bnmd,2003-01-16,2003.0,1.0,OR,off the coast of Oregon,44.281,-129.351,10.0,5.7,mwc,reviewed,us,hrv,165,7.6,4.925454545454546,0.7,32.42545454545454,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154445.3,126822.1,126822.1,3201.1,5433.8,22339.7,77861.3,0.025240868902186603,0.04284584469110667,0.17614989816443663,0.6139411033250514,0,0,1,1,60.0,147432.8,144486.5,145094.2,154445.3,163046.1,168734.4,177222.4,0.04756404273675872,0.04756404273675872,0.02039152446768375,-0.004188313523214654,0.0,0.05568832460424512,0.14747680894141815,0,1,0,0.0,0.0,0.0
172,usp000bnms,2003-01-16,2003.0,1.0,OR,off the coast of Oregon,44.149,-129.183,10.0,5.5,mwc,reviewed,us,hrv,165,7.6,4.925454545454546,0.7,32.42545454545454,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154445.3,126822.1,126822.1,3201.1,5433.8,22339.7,77861.3,0.025240868902186603,0.04284584469110667,0.17614989816443663,0.6139411033250514,0,0,1,1,58.0,147432.8,144486.5,145094.2,154445.3,163046.1,168734.4,177222.4,0.04756404273675872,0.04756404273675872,0.02039152446768375,-0.004188313523214654,0.0,0.05568832460424512,0.14747680894141815,0,1,0,0.0,0.0,0.0
173,usp000bnn2,2003-01-16,2003.0,1.0,OR,off the coast of Oregon,44.168,-128.934,10.0,5.2,mwc,reviewed,us,hrv,165,7.6,4.925454545454546,0.7,32.42545454545454,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154445.3,126822.1,126822.1,3201.1,5433.8,22339.7,77861.3,0.025240868902186603,0.04284584469110667,0.17614989816443663,0.6139411033250514,0,0,1,1,55.0,147432.8,144486.5,145094.2,154445.3,163046.1,168734.4,177222.4,0.04756404273675872,0.04756404273675872,0.02039152446768375,-0.004188313523214654,0.0,0.05568832460424512,0.14747680894141815,0,1,0,0.0,0.0,0.0
174,usp000bp58,2003-01-25,2003.0,1.0,OR,off the coast of Oregon,44.27,-129.265,10.0,4.8,mb,reviewed,us,us,165,7.6,4.925454545454546,0.7,32.42545454545454,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154445.3,126822.1,126822.1,3201.1,5433.8,22339.7,77861.3,0.025240868902186603,0.04284584469110667,0.17614989816443663,0.6139411033250514,0,0,1,1,51.0,147432.8,144486.5,145094.2,154445.3,163046.1,168734.4,177222.4,0.04756404273675872,0.04756404273675872,0.02039152446768375,-0.004188313523214654,0.0,0.05568832460424512,0.14747680894141815,0,1,0,0.0,0.0,0.0
